252509-2008;
252510-2008;72000000
252511-2008;64200000
252512-2008;14811200,90611000
252513-2008;72222300
252514-2008;71314000
252515-2008;90713000
252516-2008;55523100
252517-2008;79314000
252518-2008;72268000,72319000,72321000
252519-2008;71240000,71335000
252520-2008;50720000
252521-2008;71310000,71311000,71311100,71311300,71312000,71313000,71314300,71315200,71318000,71541000,71600000,90492000
252522-2008;34430000,45233293,50000000,50111000,79341200
252523-2008;90513900
252524-2008;85000000
252525-2008;66100000
252526-2008;71322000
252527-2008;71222000,71320000,71356400
252528-2008;71320000
252529-2008;71320000
252530-2008;71320000
252531-2008;71320000,71356400
252532-2008;71600000,79100000,79220000
252533-2008;90620000,90630000
252534-2008;71312000
252535-2008;85110000
252536-2008;71322300
252537-2008;50000000,71600000,71621000,90521000
252538-2008;50312300
252539-2008;60100000
252540-2008;50700000
252541-2008;90911200,90911300
252542-2008;45315500
252543-2008;50530000
252544-2008;44160000
252545-2008;79620000
252546-2008;60120000
252547-2008;50312000
252548-2008;45262311
252549-2008;71322200
252550-2008;63100000
252551-2008;50224200
252552-2008;45231113,45331100
252553-2008;71241000
252554-2008;45231113,45331100
252555-2008;16700000
252556-2008;50222000
252557-2008;34121400
252558-2008;71350000
252559-2008;71300000
252560-2008;65500000
252561-2008;71300000,71311240,71521000
252562-2008;79341000
252563-2008;45231100,45232000
252564-2008;38420000,38421000,38422000,38423100,71631440
252565-2008;66510000
252566-2008;45210000,45450000
252567-2008;09310000,31173000
252568-2008;09310000,31212000
252569-2008;09310000,31212000
252570-2008;79713000
252571-2008;79713000
252572-2008;50710000
252573-2008;71630000
252574-2008;90917000
252575-2008;63731000
252576-2008;30216130,30232000,38310000,50311400,98391000
252577-2008;71520000
252578-2008;22210000
252579-2008;22210000
252580-2008;34144212
252581-2008;39100000
252582-2008;72310000
252583-2008;65310000
252584-2008;38433000
252585-2008;45000000,45111000,45111213,45111240,45111291,45112100,45112340,45112350
252586-2008;45212212
252587-2008;45213352
252588-2008;42417000,45210000
252589-2008;42512300,45331000
252590-2008;42512300,45331000
252591-2008;45214200
252592-2008;39715300,45232460,45332400
252593-2008;45311200
252594-2008;45320000,45321000,45323000,45343100
252595-2008;45112713,45261300,45261410
252596-2008;43200000,45215100,45223220,45261410,45321000,45421130
252597-2008;44221200,45215100,45421000
252598-2008;45215100,45331000
252599-2008;45432110
252600-2008;45215213
252601-2008;32424000,45231221
252602-2008;45233000,45233140
252603-2008;34928500,34993000,71323100
252604-2008;33000000
252605-2008;45000000,45312320,45332400,45421140,45442110
252606-2008;45332400
252607-2008;45111210,45243100,45243110,45252125,45262600
252608-2008;45231400,45232200,45315500,45315600
252609-2008;45210000
252610-2008;45233000
252611-2008;92521100
252612-2008;45200000,45223220
252613-2008;45200000,45212225,45262300
252614-2008;45223310
252615-2008;45000000,71000000,90700000
252616-2008;45262690,45453000,45454000,50000000
252617-2008;45232130,45232150,45232400,45233120,71322000
252618-2008;45112450,71351720
252619-2008;45200000,45230000,45252130,45332000,71000000
252620-2008;44112200,44316500,45112500,45211370,45212200,45223220,45261100,45261210,45261420,45313100,45330000,45331000,45421000,45421146,45421152,45432113,45442110
252621-2008;45212190
252622-2008;45210000,45214610,45215143,45215146,45215147
252623-2008;45233120,45233123
252624-2008;45311200
252625-2008;45331100
252626-2008;70210000
252627-2008;45440000,45442110,45451000,50800000
252628-2008;50700000,50711000
252629-2008;45400000,45421153
252630-2008;45221119
252631-2008;45320000
252632-2008;45000000
252633-2008;45210000,70122100
252634-2008;34144213
252635-2008;33111730,33141200,33141210,33184500
252636-2008;33141200,33141210,33141230,33184500
252637-2008;33141000
252638-2008;33000000
252639-2008;32000000,32400000,32420000,32421000,32422000
252640-2008;33111500,33111650,33121100,33124120,33127000,33161000,33191100
252641-2008;32410000,32415000,32420000,32422000,45300000
252642-2008;33100000,33600000
252643-2008;18110000,18141000,18143000
252644-2008;34144210
252645-2008;09000000
252646-2008;33000000
252647-2008;34144212
252648-2008;
252649-2008;33183100
252650-2008;09132100,09134000,09134200
252651-2008;42997300
252652-2008;42638000
252653-2008;39200000
252654-2008;33141621,33700000,33751000,33771100,33772000
252655-2008;19640000
252656-2008;33696200,33696500
252657-2008;33141420
252658-2008;33183000
252659-2008;24931250,33141900,33192500,33196000,33651500,33696000,33696500,33793000,33910000,42671100
252660-2008;33692500
252661-2008;
252662-2008;09100000
252663-2008;30200000
252664-2008;33120000,38434500
252665-2008;33192000,33193120
252666-2008;33168000
252667-2008;33110000,33111100,33115100
252668-2008;34113200
252669-2008;33168000,33169000
252670-2008;34110000
252671-2008;30192000,30237300
252672-2008;03120000,18110000,18141000,18830000,39830000,44111000,44612000
252673-2008;15110000,15500000,15800000,15896000,15897200
252674-2008;34300000
252675-2008;38342000,38424000,38550000
252676-2008;33197000,48180000,72212180
252677-2008;34114200
252678-2008;33181200
252679-2008;33141500,33181100
252680-2008;31682000,34139000,34622100
252681-2008;34110000,34111000
252682-2008;30210000
252683-2008;30211400,30213000,30213100,48218000,48620000,48624000,48761000,48822000
252684-2008;43000000
252685-2008;
252686-2008;30000000,30121100,30232100,30232110
252687-2008;24100000
252688-2008;33111000
252689-2008;33600000,33680000,33690000
252690-2008;33115100
252691-2008;33140000
252692-2008;09000000
252693-2008;48600000
252694-2008;48000000
252695-2008;33182210,38434540
252696-2008;30230000,51611100
252697-2008;33711630
252698-2008;33100000
252699-2008;
252700-2008;30192000,30192700,30197000,30200000
252701-2008;34000000,34144000,34330000,34640000
252702-2008;39221110,39221200
252703-2008;35121000
252704-2008;33190000
252705-2008;15000000,15100000,15500000,15600000
252706-2008;33100000
252707-2008;38433100
252708-2008;33111100,33111400,33192230,35113420,45215145,80500000,80510000
252709-2008;24111500
252710-2008;38341000,79632000
252711-2008;33192100,39143112,50421000
252712-2008;48800000
252713-2008;34139100,34144511,42414410
252714-2008;33124000,50421200
252715-2008;09132000,09135100,30163100
252716-2008;33100000,33140000,33141620,33141623,33190000,33196000
252717-2008;30141100,30141200
252718-2008;09132100,09134200
252719-2008;30200000,30211200,30213300,30236200
252720-2008;39180000
252721-2008;33190000
252722-2008;37416000
252723-2008;03121000,03450000,03451000
252724-2008;33126000
252725-2008;38341000,38341200,38527200
252726-2008;33183200
252727-2008;33192230
252728-2008;33192230
252729-2008;35120000
252730-2008;33120000,33195100
252731-2008;34110000
252732-2008;34144511,34144512
252733-2008;30213100,32333200,34113200,34114400
252734-2008;42991200
252735-2008;38432000,38433000,38510000,39711100
252736-2008;19100000
252737-2008;34144211
252738-2008;33111000,33111100
252739-2008;33680000
252740-2008;18931000,18931100
252741-2008;33192120,33192600,33193120,33193121,33196100
252742-2008;09135000
252743-2008;19640000
252744-2008;33621100
252745-2008;34926000,34927000
252746-2008;14622000
252747-2008;34121000
252748-2008;33600000,33610000,33621000,33622000,33630000,33640000,33642100,33650000,33652000,33662000,33670000,33690000
252749-2008;33621000
252750-2008;33152000
252751-2008;33111610
252752-2008;18000000,18100000
252753-2008;33661100
252754-2008;14211000,14420000,24000000
252755-2008;39111000,39111100,39112000
252756-2008;03142500,15100000,15112130,15243000,15331500,15500000,15512000,15530000,15542100,15610000,15612100,15860000,15891500
252757-2008;30210000,48000000
252758-2008;33199000
252759-2008;24100000,24111500,24111800,24111900
252760-2008;44316000,44520000,44521000,44521100,44521110,44521210
252761-2008;33182000
252762-2008;30197630
252763-2008;31711400,32354000,39221130
252764-2008;18100000,18130000,18140000,18141000,18830000
252765-2008;41110000
252766-2008;33651400
252767-2008;30000000
252768-2008;33182100,33182210,33182240
252769-2008;39130000,45451000
252770-2008;33000000
252771-2008;33651600
252772-2008;33651600
252773-2008;33694000
252774-2008;34114000
252775-2008;33696200,38434520,38434570
252776-2008;44115800
252777-2008;33100000
252778-2008;48311000,48612000,48613000,72322000,79996100
252779-2008;35113400,38651000
252780-2008;48450000
252781-2008;33111600
252782-2008;32441000
252783-2008;38500000
252784-2008;35521100
252785-2008;24958300,24962000
252786-2008;
252787-2008;45223821
252788-2008;33141621,33751000,85142400
252789-2008;39180000,39714110
252790-2008;39180000,42912300,42912330,51514110
252791-2008;39711100,39711110
252792-2008;38000000,38519500,42931100
252793-2008;32520000
252794-2008;33621400,33692400
252795-2008;39000000
252796-2008;43220000
252797-2008;43329000
252798-2008;33100000
252799-2008;71200000,71210000,71240000
252800-2008;70122000,71230000
252801-2008;79421200
252802-2008;63000000,72000000,73000000,75240000,80000000,85000000
252803-2008;71221000
252804-2008;71221000
252805-2008;71221000
252806-2008;71300000,71311210,71320000
252807-2008;71300000,71311210,71320000,71400000
252808-2008;66000000,66512100,66516000,66516400,66516500,66519000,66519200
252809-2008;60170000,60171000,60172000
252810-2008;45210000,85111800
252811-2008;90640000
252812-2008;79822200,79822500,79823000
252813-2008;71240000
252814-2008;66100000,66510000
252815-2008;65000000
252816-2008;45112700
252817-2008;79611000,85312510
252818-2008;79822500,79823000
252819-2008;66513100,66514110,66515200,66516000,66516500
252820-2008;77310000
252821-2008;92312110
252822-2008;66510000
252823-2008;79713000,79714000
252824-2008;66510000
252825-2008;44613700,90500000,90511400,90523000
252826-2008;75120000
252827-2008;45233141
252828-2008;72000000,72222300,72253000,72253100
252829-2008;90513000
252830-2008;90513000
252831-2008;66113000
252832-2008;45233141
252833-2008;50334130
252834-2008;66000000
252835-2008;63110000
252836-2008;90500000
252837-2008;75231240
252838-2008;50720000
252839-2008;66000000,66512000,66513000,66514110,66515000,66516000
252840-2008;64200000
252841-2008;45231400,45232200,45315500,45315600
252842-2008;50313100,50313200
252843-2008;66113000
252844-2008;77314000,77342000,90610000,90620000,90630000,90911200,90919200
252845-2008;90911100,90911300,90919200
252846-2008;66510000,66514110,66515200,66516000
252847-2008;90911300,90919200
252848-2008;50413200
252849-2008;71242000
252850-2008;71322000
252851-2008;66110000
252852-2008;90911300,90919200
252853-2008;66113000
252854-2008;71400000
252855-2008;77311000
252856-2008;77211400
252857-2008;66110000
252858-2008;71322000
252859-2008;66512000,66513100,66514110,66515000,66515200,66516000
252860-2008;90511000
252861-2008;66512000,66513100,66514110,66515200,66516000
252862-2008;24951210,24951220,35111300
252863-2008;79300000
252864-2008;48000000
252865-2008;30000000,33000000,45000000,50000000,51110000,66100000
252866-2008;71000000
252867-2008;90919200
252868-2008;66514110
252869-2008;79810000
252870-2008;98312000
252871-2008;55241000
252872-2008;90921000,90922000,90923000
252873-2008;79212300
252874-2008;66510000
252875-2008;60000000
252876-2008;73220000,75210000
252877-2008;79340000,79342200,79416000,79951000,92400000
252878-2008;71336000
252879-2008;79810000,79820000,79823000
252880-2008;79951000
252881-2008;79992000
252882-2008;55521100
252883-2008;55110000,60100000,63516000
252884-2008;60000000
252885-2008;70330000
252886-2008;90510000
252887-2008;50000000,50413200
252888-2008;90513000
252889-2008;72510000
252890-2008;70330000,71421000
252891-2008;71300000,71322000,71322400,79111000,79412000,79416000
252892-2008;45432200
252893-2008;72500000
252894-2008;75130000
252895-2008;60120000,60130000,60140000
252896-2008;90610000
252897-2008;90910000
252898-2008;50720000,50721000
252899-2008;66515000
252900-2008;90911200,90911300,90919200
252901-2008;66110000,66113000
252902-2008;90911200
252903-2008;50111000
252904-2008;33111300,33113000,33157000,33195000,48329000
252905-2008;98310000
252906-2008;85200000
252907-2008;85200000
252908-2008;66110000
252909-2008;66515000,66516100
252910-2008;71632000
252911-2008;79300000,79310000,79311000,79313000,79320000
252912-2008;45311000,45317000
252913-2008;45442100
252914-2008;45232410,90440000,90470000,90491000,90640000
252915-2008;31625200,45312100,45315600,45343000,45343100,75251110
252916-2008;31625300,35121700,38822000,45312000,45315600
252917-2008;32552120,35125000,45315600
252918-2008;35120000,42961100,45315600
252919-2008;71310000,71530000,71540000
252920-2008;50800000,70330000
252921-2008;90511000,90511200,90511300,90512000
252922-2008;45442100
252923-2008;71310000,71314100,71530000
252924-2008;71351810
252925-2008;71241000,71322000
252926-2008;90511000,90512000,90513000,90520000
252927-2008;90620000,90630000
252928-2008;71200000,71310000,79400000
252929-2008;98310000
252930-2008;90620000,90630000
252931-2008;90513600,90513700,90513900
252932-2008;55511000
252933-2008;71250000
252934-2008;71250000
252935-2008;71250000
252936-2008;71250000
252937-2008;71250000
252938-2008;50230000,90611000
252939-2008;50230000
252940-2008;45233221,50230000
252941-2008;45232452,45233142,45233253,50230000
252942-2008;79520000
252943-2008;45111220
252944-2008;90910000
252945-2008;79571000,79800000,79810000,79823000
252946-2008;70330000
252947-2008;71250000
252948-2008;45233141,45233142,50230000
252949-2008;70330000
252950-2008;71000000
252951-2008;66130000
252952-2008;73200000
252953-2008;71500000
252954-2008;71317210
252955-2008;63000000
252956-2008;79410000
252957-2008;90000000
252958-2008;60000000
252959-2008;71320000,71321000,71322000
252960-2008;71330000
252961-2008;71314300
252962-2008;50000000,50800000,51000000
252963-2008;71317210,79417000
252964-2008;70300000,90911000,90919200
252965-2008;90910000,90919200
252966-2008;79340000
252967-2008;71240000
252968-2008;90400000,90410000
252969-2008;71210000,71310000
252970-2008;60600000
252971-2008;90919200
252972-2008;90911200
252973-2008;60000000
252974-2008;77311000
252975-2008;66113000
252976-2008;90511000,90512000
252977-2008;72322000
252978-2008;45259000
252979-2008;79341000
252980-2008;90911200
252981-2008;90911200
252982-2008;66510000
252983-2008;79342200
252984-2008;71220000
252985-2008;50531200
252986-2008;16311100,34100000,34134000,34136000,34136100,34136200,34144900
252987-2008;92300000,92312110
252988-2008;48000000,48611000,72212610,72222300,72224100,72322000,72512000,79996100
252989-2008;30120000,30121400,30232110,30237440,50313200,79521000
252990-2008;72263000,72268000
252991-2008;71000000
252992-2008;71317000,79417000,79420000,79421100,79994000
252993-2008;71315300
252994-2008;71240000,71400000
252995-2008;85320000,98000000
252996-2008;79210000,79212000,79212100,79212300
252997-2008;79200000,79212100
252998-2008;34114122,60100000,60130000
252999-2008;98310000,98311000,98311100,98311200
253000-2008;71000000,79000000,85100000
253001-2008;90910000
253002-2008;72232000
253003-2008;48180000
253004-2008;50712000,50720000
253005-2008;71320000,71356400
253006-2008;71314000
253007-2008;72000000,79200000
253008-2008;79313000
253009-2008;66000000
253010-2008;66515000,66515200
253011-2008;64200000
253012-2008;71200000
253013-2008;66515100
253014-2008;66113000
253015-2008;75131000
253016-2008;50720000,50721000,71314200,71321200
253017-2008;66113000
253018-2008;72000000,72261000,72267000,72267100,72267200
253019-2008;66100000,66110000,79400000,98133100
253020-2008;43000000
253021-2008;42122000,42122110
253022-2008;50224000
253023-2008;42160000,42162000,45331110
253024-2008;45262200,45262210
253025-2008;45214610
253026-2008;19520000
253027-2008;15830000,15860000
253028-2008;45500000,60182000
253029-2008;09112200
253030-2008;09000000
253031-2008;50532200
253032-2008;50532400
253033-2008;30144200,30231200,30231300,32580000,35123300,50324100,51212000,72316000,80000000
253034-2008;66511000,66512000,66512200
253035-2008;45231300,45232431,45317100,45520000
253036-2008;09310000
253037-2008;34621200
253038-2008;71317210
253039-2008;09310000
253040-2008;63731000
253041-2008;79714000
253042-2008;30231100
253043-2008;71240000
253044-2008;45232430
253045-2008;72212000
253046-2008;71600000
253047-2008;64000000,64200000
253048-2008;34928120
253049-2008;42122110,44115500,45343200,45343230
253050-2008;09310000
253051-2008;34142100
253052-2008;50710000
253053-2008;31170000,31210000,31214500,42961000
253054-2008;45251100
253055-2008;45251100
253056-2008;24962000
253057-2008;19522000,24327300,24327400,31224800
253058-2008;72512000
253059-2008;79311000
253060-2008;90510000
253061-2008;90600000,90910000
253062-2008;44114000,45111210,45210000
253063-2008;22113000,22114000,30234300,30234400,44176000,48911000
253064-2008;42350000,45252200
253065-2008;39100000,39200000
253066-2008;33168000
253067-2008;90911000
253068-2008;90500000,90510000,90511000,90512000,90513000,90520000,90524000
253069-2008;66511000,66512000,66512100,66515000
253070-2008;71541000
253071-2008;72600000
253072-2008;72200000,72540000
253073-2008;72000000,72212222,72600000,73220000,75112100
253074-2008;63000000,63500000,63510000
253075-2008;66513000
253076-2008;66513000
253077-2008;42415110,42415200,42415210
253078-2008;71356200
253079-2008;79342200
253080-2008;90713000,98300000
253081-2008;34990000
253082-2008;80511000
253083-2008;72212660
253084-2008;71356200
253085-2008;31121000
253086-2008;71311200,71356400
253087-2008;45221100
253088-2008;30236000,48517000
253089-2008;45232411
253090-2008;44619000
253091-2008;45214300
253092-2008;60400000,60500000
253093-2008;30199770
253094-2008;34100000
253095-2008;33141750
253096-2008;35310000
253097-2008;30213200,48900000
253098-2008;15991300
253099-2008;50230000
253100-2008;72212000
253101-2008;50230000
253102-2008;71322500
253103-2008;22211000
253104-2008;34114121
253105-2008;71310000,71311000,71530000
253106-2008;31121331,45315200
253107-2008;09131100
253108-2008;39522530,44112100
253109-2008;15991300
253110-2008;30125100,30192113
253111-2008;50720000,60410000
253112-2008;15991300
253113-2008;22830000,22852000,30197641,30199230,30199500,30199780
253114-2008;30192113,30192300
253115-2008;45233141,45233142
253116-2008;79823000
253117-2008;09221300,22600000,24911200,30123000,30123500,30192000,30192100,30192121,30192123,30192125,30192130,30192131,30192800,30197000,30234200,30237320,39241100,39241200,39292500,44424200
253118-2008;30192113,30192300
253119-2008;31121000
253120-2008;34144213
253121-2008;30192300,30192800
253122-2008;45000000
253123-2008;42123700
253124-2008;30200000,39100000,39162100,39162200,39310000,43800000,45000000
253125-2008;90510000,90911200,90911300,90919200,90921000
253126-2008;72260000
253127-2008;45233130
253128-2008;45233121
253129-2008;35330000
253130-2008;42961000,45111000,45112000,45232420,45232431,45262310,45315100,45351000
253131-2008;50700000
253132-2008;34928400,79341200
253133-2008;33141800
253134-2008;71314000
253135-2008;34928300
253136-2008;34223300
253137-2008;79940000
253138-2008;71356100
253139-2008;90611000,90612000
253140-2008;45221247,45247200,45251100
253141-2008;72000000
253142-2008;45216200
253143-2008;03142500,15500000,15511000,15540000,15542000
253144-2008;98300000
253145-2008;45232410,45232411
253146-2008;63510000,79950000
253147-2008;60112000
253148-2008;72260000
253149-2008;71631400
253150-2008;60120000,60130000,60140000
253151-2008;34114000
253152-2008;80521000
253153-2008;18934000
253154-2008;35811300
253155-2008;44400000
253156-2008;31120000
253157-2008;34996100,45316212,50232000
253158-2008;71251000
253159-2008;45300000,45400000,50700000
253160-2008;64120000
253161-2008;42415100
253162-2008;71600000,90921000
253163-2008;32330000
253164-2008;50750000
253165-2008;79418000
253166-2008;34954000
253167-2008;33111800
253168-2008;79315000
253169-2008;31121340,45000000,45111210,45112000,45233226,45262210,45262310
253170-2008;50710000
253171-2008;79600000,79610000,79611000,79635000
253172-2008;50244000
253173-2008;45262100
253174-2008;37535200,43325000,45112720,45212140,45233250,45233293,45236100,45340000
253175-2008;33141200,33182000,33182200
253176-2008;37400000
253177-2008;90721000
253178-2008;66511000,66512000,66512200
253179-2008;45261420,45410000,45431000
253180-2008;33696200,38434520,38434570
253181-2008;90910000
253182-2008;71320000
253183-2008;45210000,45211000,45215200
253184-2008;09310000,65310000
253185-2008;45212000
253186-2008;09331200
253187-2008;42416100
253188-2008;50700000,50800000
253189-2008;90910000
253190-2008;44131000,44423700,44423710,44613210
253191-2008;90510000
253192-2008;31300000,31340000
253193-2008;71541000
253194-2008;71520000
253195-2008;71000000,71200000,71220000,71221000
253196-2008;30213200,30213500,48520000,50312000,80533000,92521000
253197-2008;45231400,45232210,45234121
253198-2008;45000000,45213250,45262300
253199-2008;45000000,45112000,45112400,45213250
253200-2008;45262100
253201-2008;45232420
253202-2008;45212222
253203-2008;45214200
253204-2008;45215100
253205-2008;45232410
253206-2008;45212300
253207-2008;45216110,45223100,45223210,45441000
253208-2008;45000000,45231220
253209-2008;45310000
253210-2008;45214220
253211-2008;45223220
253212-2008;45210000,45212350,45261212
253213-2008;42000000
253214-2008;45314000
253215-2008;48810000
253216-2008;45247230
253217-2008;45221111
253218-2008;45000000
253219-2008;45262660
253220-2008;45000000
253221-2008;45262100
253222-2008;45410000
253223-2008;45000000,45112500,45240000,45246100,45246400
253224-2008;45213100
253225-2008;45200000
253226-2008;45000000
253227-2008;45200000
253228-2008;45233141
253229-2008;45230000
253230-2008;45230000
253231-2008;45251000,45251220
253232-2008;45251000,45251220
253233-2008;45233141,45233160,45233161,45233251
253234-2008;45000000
253235-2008;45262410,45421148
253236-2008;39221000,39314000
253237-2008;44221200,45421131
253238-2008;45331100
253239-2008;45331230
253240-2008;45212190,45421143
253241-2008;45421131
253242-2008;45262320,45432100,45432113
253243-2008;45211100,45211200
253244-2008;45332400
253245-2008;45000000
253246-2008;45432100
253247-2008;45112500,45232411,45261400
253248-2008;45211000
253249-2008;45331200
253250-2008;45000000
253251-2008;45223110,45421112,45421131
253252-2008;45233140,71000000
253253-2008;45000000,45200000
253254-2008;45000000,45214200,45214220,71220000,71321000
253255-2008;45215130,45432200,45442100
253256-2008;45422100,45430000,45432113
253257-2008;45262320
253258-2008;45215130,45431100,45431200
253259-2008;45450000
253260-2008;45200000,45261300
253261-2008;33600000
253262-2008;16600000
253263-2008;45000000
253264-2008;34144210
253265-2008;30213000
253266-2008;39112000,39121200,39122200,39150000,39156000,39516100
253267-2008;34330000
253268-2008;30200000,30213100,30213300,30230000,30231100,30232110,30233141,30234700,30237000,48000000,48463000,48820000
253269-2008;33181520
253270-2008;33113100
253271-2008;35111100
253272-2008;30212000,30213100
253273-2008;33124110,33694000
253274-2008;33696100,33696200
253275-2008;09310000
253276-2008;33184100
253277-2008;48810000
253278-2008;33151100
253279-2008;90000000
253280-2008;85100000
253281-2008;85100000
253282-2008;34142100,43312100
253283-2008;31121000
253284-2008;85100000
253285-2008;39100000
253286-2008;42912340
253287-2008;24000000
253288-2008;38433100
253289-2008;38434510
253290-2008;09000000
253291-2008;09000000
253292-2008;33696500
253293-2008;09310000
253294-2008;09000000
253295-2008;09000000
253296-2008;09000000
253297-2008;09000000
253298-2008;33616000,33651200,33661200
253299-2008;22000000,24000000
253300-2008;32410000
253301-2008;44115200,44115210
253302-2008;09134200
253303-2008;09123000
253304-2008;09000000
253305-2008;33621000
253306-2008;48519000
253307-2008;09000000
253308-2008;09000000
253309-2008;09000000
253310-2008;09000000
253311-2008;09000000
253312-2008;09000000
253313-2008;32344200,32344210,44212261
253314-2008;34430000
253315-2008;37420000
253316-2008;39500000
253317-2008;33100000,33112200,33121500,33168100,33192100
253318-2008;33100000
253319-2008;42418940
253320-2008;32420000,33100000,33115000,33192000,39100000,45453000,48180000
253321-2008;09000000
253322-2008;09000000
253323-2008;09000000
253324-2008;09000000
253325-2008;03111100
253326-2008;03211100
253327-2008;09000000
253328-2008;33111000,33111650,33190000
253329-2008;09000000
253330-2008;09000000
253331-2008;09000000
253332-2008;33652000,33652100
253333-2008;09000000
253334-2008;09000000
253335-2008;09000000
253336-2008;09000000
253337-2008;34144213
253338-2008;15894200
253339-2008;33100000
253340-2008;44613700
253341-2008;09000000
253342-2008;44113100,44113120,44113130,44114200,44114250
253343-2008;33110000,33111610,33111721,33115100
253344-2008;32420000
253345-2008;15300000
253346-2008;30238000,39155100,48160000,48161000
253347-2008;24315210
253348-2008;38432200
253349-2008;44400000
253350-2008;32000000
253351-2008;30200000
253352-2008;38636100
253353-2008;65300000
253354-2008;22200000
253355-2008;34992200
253356-2008;34121100
253357-2008;33111300
253358-2008;33651600
253359-2008;48311100
253360-2008;32343000
253361-2008;30199230
253362-2008;15331423,15331425
253363-2008;39100000
253364-2008;32410000,72710000
253365-2008;30197643
253366-2008;33621300
253367-2008;33651100,33651400
253368-2008;30213300,30213400,30216110,48821000
253369-2008;38000000
253370-2008;33621300
253371-2008;15400000,15812100,15820000,15840000
253372-2008;33652000,33652100,33690000
253373-2008;09134200
253374-2008;33172100
253375-2008;33100000,33181100
253376-2008;34144200,34144210
253377-2008;39715200,44115220
253378-2008;09123000
253379-2008;34224200
253380-2008;33185200
253381-2008;33000000
253382-2008;75251000
253383-2008;32400000,32500000,32510000,32570000,45231000
253384-2008;30120000
253385-2008;15800000
253386-2008;42415110
253387-2008;39143110,39515000,39710000,44112200,45432111
253388-2008;30000000,30200000
253389-2008;34110000,34115200
253390-2008;33111000,33111100,33124200
253391-2008;33000000
253392-2008;33141121
253393-2008;42652000
253394-2008;15880000,15882000,15894200
253395-2008;30195910
253396-2008;38636000
253397-2008;38636000
253398-2008;34330000
253399-2008;09134200
253400-2008;33000000
253401-2008;33192300,33192340
253402-2008;34000000
253403-2008;33696500
253404-2008;33661000
253405-2008;34111200
253406-2008;33690000
253407-2008;15110000,15131000
253408-2008;33183200
253409-2008;44163140
253410-2008;09132100,09134200
253411-2008;33711120,33711610,33711900
253412-2008;38400000
253413-2008;38433000
253414-2008;33651400
253415-2008;34110000
253416-2008;98390000
253417-2008;15811000
253418-2008;15111100,15113000,15131120,15131130,15131400
253419-2008;34144710,43220000
253420-2008;43221000
253421-2008;34144420
253422-2008;09310000
253423-2008;09000000
253424-2008;34110000,34111000,34114400
253425-2008;33600000
253426-2008;32420000,32427000
253427-2008;34311000
253428-2008;34927100
253429-2008;34130000,34134200,34136100,34136200,34143000,43250000
253430-2008;71230000
253431-2008;79421100
253432-2008;71221000
253433-2008;90620000,90630000
253434-2008;90911200
253435-2008;66100000
253436-2008;79713000
253437-2008;71240000
253438-2008;71221000
253439-2008;72211000,72212000
253440-2008;71310000
253441-2008;90919300
253442-2008;73100000
253443-2008;71310000
253444-2008;70333000
253445-2008;71310000
253446-2008;71300000,71320000
253447-2008;71310000
253448-2008;71240000
253449-2008;71000000
253450-2008;77310000
253451-2008;71521000
253452-2008;72000000,72267000
253453-2008;71631300
253454-2008;80531000
253455-2008;71317210
253456-2008;79711000
253457-2008;71521000
253458-2008;90911200,90911300
253459-2008;90911200
253460-2008;71356200
253461-2008;71321000
253462-2008;72130000
253463-2008;73110000
253464-2008;71300000
253465-2008;71223000
253466-2008;90921000
253467-2008;90511000,90514000
253468-2008;70122110
253469-2008;50324200,50711000
253470-2008;71351810,71354300
253471-2008;79993000,85312310
253472-2008;79310000,79320000
253473-2008;64110000
253474-2008;50241100
253475-2008;66113000
253476-2008;90430000
253477-2008;71320000
253478-2008;60130000
253479-2008;50241000
253480-2008;79421200
253481-2008;71320000
253482-2008;90511000
253483-2008;80400000
253484-2008;80400000
253485-2008;80400000
253486-2008;71240000
253487-2008;71000000
253488-2008;60130000
253489-2008;60000000
253490-2008;64210000
253491-2008;50721000
253492-2008;90500000
253493-2008;71335000
253494-2008;50721000
253495-2008;90910000
253496-2008;45215222
253497-2008;90511200
253498-2008;90513700
253499-2008;71221000,71312000,71324000,71334000
253500-2008;60424100
253501-2008;72600000
253502-2008;72212000
253503-2008;30211300
253504-2008;45432100,45432110,45432111,45432130
253505-2008;85312300
253506-2008;42933000,55500000
253507-2008;71317200,75122000,85142100,85312320
253508-2008;85312110
253509-2008;71322000
253510-2008;79713000
253511-2008;90713000
253512-2008;90620000,90630000
253513-2008;71240000
253514-2008;71248000
253515-2008;79211110
253516-2008;75131000
253517-2008;60130000
253518-2008;80000000
253519-2008;85100000
253520-2008;71317200
253521-2008;79000000
253522-2008;80400000
253523-2008;79411000
253524-2008;85111000
253525-2008;71210000
253526-2008;66131100,66141000
253527-2008;33181000
253528-2008;71631100
253529-2008;71351810
253530-2008;90511200,90513100,90910000
253531-2008;80400000
253532-2008;80530000
253533-2008;60400000
253534-2008;71240000
253535-2008;71356400
253536-2008;66516000
253537-2008;77310000,90910000
253538-2008;79950000
253539-2008;79950000
253540-2008;50334100,64210000
253541-2008;79713000
253542-2008;79212000
253543-2008;71220000
253544-2008;71240000
253545-2008;71000000
253546-2008;77313000
253547-2008;71300000
253548-2008;50244000
253549-2008;71000000,71200000
253550-2008;18200000
253551-2008;18200000
253552-2008;18200000
253553-2008;18200000
253554-2008;30144200
253555-2008;66000000
253556-2008;42112300,45315200,51133100
253557-2008;18200000
